school_code,section,email,phone
25802,LP,glpschm@gmail.com,4842998902.0
31520,LP,stmichaelslpsk@gmail.com,9495233917.0
38520,LP,nmlpsmannamaruthy@gmail.com,4735260008.0
37602,LP,govtsvlpschoolkanjeettukara@gmail.com,9495052694.0
20328,LP,alpspulappattawest@gmail.com,
20409,LP,eeamlps.ezhuvanthala@gmail.com,
25838,LP,dpslpsppt@gmail.com,9946231400.0
24281,LP,lfemlpsmammiyoor@gmail.com,4872558144.0
29360,LP,udumbannorsjlps@gmail.com,9446604438.0
24321,LP,cmspg1886@gmail.com,8078145117.0
16642,LP,lpsvelliyode@gmail.com,9562249360.0
30405,LP,stthomaslpsp@gmail.com,9072263495.0
24636,LP,hlpsmalesa@gmail.com,9446762250.0
14511,LP,kolavallooreastlps@gmail.com,4902462420.0
16214,LP,chalilkannookkaralpschool@gmail.com,9496792827.0
33427,LP,cmslps.pakkil@yahoo.com,4812360266.0
45212,LP,gwlpsvazhamana@gmail.com,9747035697.0
21868,LP,hmmesktmlps@gmail.com,4924266237.0
24622,LP,rcclpsm@gmail.com,4885265265.0
14407,LP,iqbal14407@gmail.com,
16543,LP,thrikkotturwest@gmail.com,9539239024.0
31507,LP,glpslalam2017@gmail.com,4822216812.0
36230,LP,36230knewlps@gmail.com,
32325,LP,mgmglpspanapilavu2016@gmail.com,9495675133.0
25613,LP,glpsvadayampady@gmail.com,4842766111.0
47645,LP,mooladhalp@gmail.com,4962657302.0
21702,LP,glpscherayaeast@gmail.com,7012826652.0
13441,LP,alpsurathur@gmail.com,9497040322.0
20612,LP,hmlvamayur@gmail.com,9745978347.0
25630,LP,jamaathlpschelakkulam@gmail.com,2681411.0
35404,LP,35404haripad@gmail.com,9496806779.0
35412,LP,35412haripad@gmail.com,9495477269.0
35203,LP,35203tdjbschool@gmail.com,4772237845.0
38733,LP,lpskonnappara@gmail.com,4682341059.0
22644,LP,maryraniamala@gmail.com,4872307458.0
24526,LP,nationallp3@gmail.com,9446651500.0
12532,LP,12532udinursislamia@gmail.com,4672212270.0
22640,LP,hmvglpstcr@gmail.com,9895548661.0
14838,LP,vilamanaglps@gmail.com,4902081160.0
11224,LP,avalaalpsbayar@gmail.com,4998207579.0
14329,LP,pathiriadjbs@gmail.com,4902366390.0
21845,LP,amlpskkunnu@gmail.com,4924260396.0
20646,LP,alpsperumudiyur@gmail.com,8592829331.0
14614,LP,koovappadimlps@gmail.com,9400460906.0
14840,LP,lpschooldonbosco@gmail.com,4902999655.0
30332,LP,alpskundaly@gmail.com,
47318,LP,glpsanayamkunnu15@gmail.com,4952298399.0
16522,LP,northmlpmeppayur@gmail.com,4962675237.0
20208,LP,sdvmchunangad2019@gmail.com,4662245214.0
20527,LP,alpsittonam123@gmail.com,4662080212.0
38430,LP,cmlpserathumpamon2017@gmail.com,9947751255.0
20242,LP,alps20242@gmail.com,8547986178.0
27356,LP,mslpskpra@gmail.com,9744050088.0
38604,LP,chittarglps@gmail.com,4735256444.0
28721,LP,jems28721@gmail.com,4852278172.0
21301,LP,ambattupalayamglps@gmail.com,4923224470.0
13934,LP,bemlpspnr@gmail.com,4985207630.0
25618,LP,glpsveettoor@gmail.com,9496229366.0
21368,LP,gnskozhinjampara@gmail.com,4923273330.0
16846,LP,16846hm@gmail.com,9446779466.0
35293,LP,templeofenglish@gmail.com,4772266945.0
17216,LP,bemgirlslp@gmail.com,4952722809.0
13741,LP,koonamlps@gmail.com,4602225333.0
29419,LP,glpspazhampallichal@gmail.com,9961209856.0
45230,LP,stjolpsvaikom@gmail.com,4829212096.0
16244,LP,16244hmchombala@gmail.com,7306054029.0
12412,LP,glpsparamba@gmail.com,9446088170.0
20523,LP,alpscheruchalpuram@gmail.com,9562931033.0
47448,LP,alpsmuttanchery@gmail.com,7907341856.0
16658,LP,ummathurmlps@gmail.com,9495295572.0
16622,LP,kakkamvellilp16622@gmail.com,919495342351.0
37630,LP,sjctvla@gmail.com,8281390698.0
32209,LP,ellumpuramcmslps@gmail.com,4822219552.0
11314,LP,11314nalka@gmail.com,4998226511.0
21540,LP,alpschoolnagarpadam@gmail.com,9995480810.0
14334,LP,school14334@gmail.com,9400556765.0
16874,LP,sreenarayanalp@gmail.com,4962524414.0
22428,LP,ivmlpsmulayam46@gmail.com,9496168738.0
33253,LP,holyfamilylps20@gmail.com,4812311505.0
16407,LP,kml16407@gmail.com,4962448430.0
36301,LP,glpsala@gmail.com,4792360805.0
31506,LP,melamparaglps2016@gmail.com,9400035094.0
27218,LP,mekkappalaglps@gmail.com,9747584190.0
16577,LP,avalagmlp@gmail.com,4962765010.0
11440,LP,bahmalpspanarkulam@gmail.com,9495671532.0
22422,LP,stjosephsclps.thrissur@gmail.com,4872428698.0
13612,LP,school13612@gmail.com,9495909602.0
36447,LP,mgmlpschool@gmail.com,9947575321.0
16641,LP,,9496403158.0
14320,LP,mannayadlps@gmail.com,
38643,LP,mscnannuvakkadu@gmail.com,9846528924.0
21322,LP,gmlpsparakkalam@gmail.com,
12404,LP,glpskunnumkai@gmail.com,4672341425.0
13536,LP,apbkdlps@gmail.com,7907466924.0
21608,LP,bemjbspalakkad@gmail.com,4912538615.0
29439,LP,glpskanjikuzhyidukki@gmail.com,4862238055.0
35419,LP,35419haripad@gmail.com,9497256031.0
38626,LP,moonnukallulps@gmail.com,9744413676.0
16329,LP,thorayialpschool@gmail.com,4962700281.0
17266,LP,georgest477@gmail.com,2760830.0
14211,LP,kvlpstly@gmail.com,7356598363.0
16845,LP,16845hm@gmail.com,9447871679.0
33426,LP,cmslpsmuttambalam@gmail.com,9497666018.0
21323,LP,glpssouriarpalayamm@gmail.com,4923273034.0
35212,LP,35212.alappuzha@gmail.com,4772238027.0
13908,LP,glpsmaniyara1@gmail.com,497270800.0
32317,LP,gwlpskuzhimavu@gmail.com,
47577,LP,gvpschool2016@gmail.com,9447042247.0
20535,LP,alpspallippadam@gmail.com,4662259539.0
20215,LP,kayaratschool@gmail.com,9497751972.0
46313,LP,stantonylpsthayamkary@gmail.com,9656820889.0
13428,LP,sslpsratnagiri@gmail.com,9400205073.0
11413,LP,11413kallumkoottam@gmail.com,4994283030.0
17313,LP,alpskayalam@gmail.com,9496163277.0
45326,LP,glpschoolayamkudy@gmail.com,4829288479.0
45341,LP,alphonsaschoolretnagiri@gmail.com,
33368,LP,govtlpsthrukotha@gmail.com,4812460910.0
21825,LP,glpspottasserieastpkd@gmail.com,4924238336.0
11410,LP,glpskalanadold23@gmail.com,4994237030.0
35425,LP,35425haripad@gmail.com,9947108170.0
37622,LP,kvmlpskumpalamthanam@ymail.com,9947774963.0
37528,LP,mtlpspoovanpara@gmail.com,9495343231.0
34216,LP,34216cherthala@gmail.com,2863454.0
17219,LP,francisroadlps@gmail.com,4952301055.0
13535,LP,srvlpscheruthazham@gmail.com,9495610589.0
31314,LP,stjosephslpsparappallikunnu@gmail.com,9496722541.0
13579,LP,athiyadamlps@gmail.com,9605760414.0
13402,LP,chamathachalglps@gmail.com,4602210688.0
20524,LP,ajbsedapparamba@gmail.com,4662279149.0
16306,LP,gflpskannankadave@gmail.com,4962687222.0
35411,LP,35411haripad@gmail.com,
16507,LP,alpscheruvannur916@gmail.com,4962776222.0
38642,LP,khmlps@gmail.com,9946778485.0
13532,LP,muttillps@gmail.com,4972871949.0
24653,LP,snlpsv@gmail.in,4884274817.0
26302,LP,emglpsfortkochi@gmail.com,9946072260.0
11229,LP,alpskudalmerkala@gmail.com,9946826648.0
22222,LP,www.littleflowerperinchery@gmail.com,4872340062.0
28312,LP,smlpsmarika@gmail.com,9744524205.0
37616,LP,dvhlpskanjeettukara@gmail.com,4692655197.0
23428,LP,nmlpskoolimuttam@yahoo.com,4802844736.0
20213,LP,bvalps213@gmai.com,9496235397.0
24602,LP,glpscty@gmail.com,4884261255.0
14651,LP,ramapuramlp@gmail.com,4902368940.0
33216,LP,stthresialps1914@gmail.com,9495323848.0
23426,LP,pappinivattamglps@gmail.com,4802853900.0
16651,LP,nadapuram16651@gmail.com,4962553389.0
23409,LP,ulpsnarayanamangalam@gmail.com,9995044336.0
37420,LP,pandalamgirideepom@gmail.com,9495682993.0
14216,LP,melurjbs111@gmail.com,9847200641.0
21339,LP,clvalpso@gmail.com,4923235756.0
13200,LP,maunathullp@gmail.com,4972832160.0
17503,LP,glpsmukathkdv@gmail.com,4952473670.0
12507,LP,12507glpsmaviladam@gmail.com,9846552272.0
21723,LP,ajbsnagaripuram@gmail.com,9605609540.0
26514,LP,stpeterslpskurisinkal@gmail.com,7907498205.0
37214,LP,glpspodiyadi@gmail.com,4792642671.0
24517,LP,dvsouthlps@gmail.com,9846493343.0
11328,LP,gwlpsbela@gmail.com,6282574745.0
21849,LP,alpskulappadam@gmail.com,9446237319.0
22641,LP,alpsguruvijayayam@gmail.com,4872449905.0
35413,LP,35413haripd@gmail.com,9496466116.0
20616,LP,hmbvalp@gmail.com,9539124155.0
24511,LP,hmcentrallp@gmail.com,
47508,LP,alpsthuruthiyad@gmail.com,7736754325.0
16215,LP,16215hmchombala@gmail.com,9497648699.0
47413,LP,amlpschoolnt@gmail.com,9946305006.0
37419,LP,ealpspallikkala@gmail.com,8547789398.0
11244,LP,vvalpsthottethody@gmail.com,9497515097.0
17439,LP,sreekrishnasahayam@gmail.com,9605312764.0
23302,LP,nhsslps@gmail.com,
14528,LP,kwlpskannancode@gmail.com,4902390320.0
22618,LP,skvlps.edakkalathur@gmail.com,4872082273.0
21584,LP,cemupschoolklgd@gmail.com,8547959649.0
12209,LP,hmglpskallingal@gmail.com,0.0
23509,LP,clpsaloor@gmail.com,8943436575.0
20604,LP,gmlpskariyannur@gmail.com,4662239099.0
13185,LP,bavodelps@gmail.com,9400427885.0
13426,LP,alpskolithattu@gmail.com,9446763744.0
11603,LP,,9495014456.0
47510,LP,inthadalps@gmail.com,7306274172.0
38629,LP,msclps38629@gmail.com,9495605696.0
29308,LP,glpssasthampara@gmail.com,4862228604.0
24513,LP,clpschoolperinjanam@gmail.com,0.0
13811,LP,kanooljubilee@gmail.com,9744585791.0
47635,LP,amlpspaloli1925@gmail.com,4962657356.0
37424,LP,msclpsullannoor20@gmail.com,9447139095.0
16602,LP,glpschuzhali602@gmail.com,7012297348.0
23532,LP,ulpsmambra23@gmail.com,9447435911.0
13208,LP,paleriwestlps@gmail.com,9400556099.0
23535,LP,marekkadamlps@gmail.com,9447436556.0
30343,LP,aidedlps.sevenmallay@gmail.com,4865231566.0
16414,LP,slpnarippatta@yahoo.com,4962447250.0
21318,LP,palathullyglps@gmail.com,9495658337.0
25837,LP,splpsnp@gmail.com,4842449176.0
23227,LP,clpskoratty@gmail.com,4802733990.0
23315,LP,parappukkaraglps@gmail.com,4802790560.0
38216,LP,glpsmundappally@gmail.com,4734249250.0
29437,LP,tlpsmazhuvady@gmail.com,9446209669.0
14530,LP,kolavalloorwestlpschool@gmail.com,9496420007.0
26425,LP,ckcponnurunny@gmail.com,9495466602.0
23422,LP,glps.pvemballur@gmail.com,4802850401.0
45370,LP,sister.savio@gmail.com,8304922597.0
29435,LP,snlpsmakkuvally@gmail.com,9447167843.0
46207,LP,gnslpsnedumudy@gmail.com,9496333044.0
28213,LP,srlps.thekkumala@gmail.com,9074567025.0
33231,LP,cmskarapuzha@gmail.com,9495706821.0
33528,LP,cmslpsthiruvanchoor@gmail.com,9446273374.0
16216,LP,karakkadmlp09@gmail.com,9496262506.0
20610,LP,glpskodumunda@gmail.com,9497824645.0
17517,LP,alpskadalundi@gmail.com,9946773651.0
37239,LP,mtlpssvengal@gmail.com,9995636070.0
37421,LP,mtlpsthupamonthazham30@gmail.com,6282558537.0
13516,LP,karayadschool@gmail.com,4985270960.0
33525,LP,cmslpspampadynorth@gmail.com,9605828307.0
46413,LP,fpmlpschool21@gmail.com,8547553243.0
27354,LP,stgeorgeslpskadavoor@gmail.com,9495426972.0
36268,LP,hmglpsthekkekara123@gmail.com,
13351,LP,vmlpskadangod@gmail.com,9544664129.0
17232,LP,thalikulangaraalpschool@gmail.com,9846261035.0
13331,LP,thannadalpschool1928@gmail.com,9746840900.0
16735,LP,16735.aeotdnr@gmail.com,4962993839.0
24651,LP,nmlpsv@gmail.com,4884254900.0
20237,LP,lpsvarode@gmail.com,9946342294.0
24343,LP,stmmclps@gmail.com,4885222960.0
24332,LP,mattomstfrancislp@gmail.com,9496755393.0
16201,LP,muttungallps@gmail.com,9747301568.0
14413,LP,kjbsperingadi@gmail.com,9947614877.0
13538,LP,smlpschool1964@gmail.com,4972860780.0
21701,LP,glpscheraya@gmail.com,9846981419.0
30416,LP,glpsladrum@gmail.com,8921810549.0
23311,LP,lpspompeikattoor@gmail.com,9544100933.0
36340,LP,mdlpsputhencavu@gmail.com,9495567733.0
46210,LP,lflpskainakary1@gmail.com,4772724490.0
22623,LP,stthomascgs@gmail.com,4872636130.0
36445,LP,areekkaralpsvklm@gmail.com,9400469700.0
38708,LP,glpsperoorkulam@gmail.com,
38213,LP,govtlpsmannady@gmail.com,4734281176.0
14704,LP,muthukuttipoyilschool@gmail.com,9496462996.0
38519,LP,ptpmky@gmail.com,9496733458.0
36316,LP,govtjbspunthala@gmail.com,8078028774.0
37334,LP,stlpsthattekkad@gmail.com,8136879763.0
38206,LP,gsvlpsenathu@gmail.com,8129843745.0
31204,LP,nssglpsezhacherry@gmail.com,4822246233.0
26230,LP,stignatiouslayolalps@gmail.com,9496276646.0
27360,LP,muttathuparalps@gmail.com,
21247,LP,cvmlpschoolvandazhy@gmail.com,4922260515.0
25810,LP,glpsparayakad@gmail.com,4842992011.0
37516,LP,nsslpskr@gmail.com,9495637774.0
25650,LP,englishmediummorakkala@gmail.com,4842683565.0
23502,LP,lpsalathur@gmail.com,4802897002.0
25408,LP,kunnuvayallps@gmail.com,4842267116.0
12210,LP,hmglpsmadiyan@gmail.com,4672266853.0
22212,LP,cnnglpscherpu@gmail.com,9746294449.0
14225,LP,schoolpwlp@gmail.com,4902357690.0
27249,LP,stlpsvallam@gmail.com,8943882477.0
37311,LP,eraviperoorstjohnslps@gmail.com,9447370056.0
21235,LP,galpspazhathara18@gmail.com,9400612054.0
35409,LP,35409haripad@gmail.com,9947215443.0
30412,LP,kplpss@gmail.com,9744046909.0
38245,LP,asmem@gmail.com,4734228408.0
27244,LP,strithas27244@gmail.com,9645306411.0
33240,LP,stmaryslps1914@gmail.com,8281193821.0
17416,LP,aplpschool@gmail.com,9946453549.0
21727,LP,tajbs16@gmail.com,9746400940.0
32412,LP,vkvmlpskangazha@gmail.com,9447867288.0
28203,LP,glpsneerampuzha@gmail.com,4852262814.0
16248,LP,telps@gmail.com,8113827224.0
36420,LP,cmslpsmonkuzhy@gmail.com,9946611661.0
31421,LP,stmichaels1916@gmail.com,9447989494.0
36239,LP,36239alappuzha@gmail.com,9496881422.0
21528,LP,mglpsmpudur21528@gmail.com,
26331,LP,stthomaslps2013@gmail.com,4842929289.0
13434,LP,alpschoolblathur@gmail.com,4602278090.0
22445,LP,nslpsmadakkathara@g-mail.com,9495884897.0
26322,LP,vvlpschool123@gmail.com,8136822968.0
14335,LP,14335pmlps@gmail.com,9846313696.0
47220,LP,mavooralpschool47220@gmail.com,2883740.0
36218,LP,glpspayyanalloor@gmail.com,9446144780.0
28406,LP,28406glpsvalakom@gmail.com,9446362822.0
13723,LP,glpspattuvam@gmail.com,9961584412.0
11233,LP,11233challamgayam@gmail.com,7907794104.0
35315,LP,mlpsarattupuzha@gmail.com,8547281113.0
24248,LP,amlpsthozhiyur@gmail.com,
20348,LP,gmlpveeramangalam@gmail.com,9747162622.0
36357,LP,jbspandanad.in@gmail.com,9745106617.0
14810,LP,nirmalalpsadichuvary@gmail.com,9946959073.0
27648,LP,prathibaenglishschool@gmail.com,4852582306.0
47355,LP,goodhopeschoolcmr@gmail.com,4952960020.0
21438,LP,ajbsanikode@gmail.com,9188450170.0
34227,LP,34227cherthala@gmail.com,4782573042.0
38731,LP,glpsnedumoncavueast2@gmail.com,6282208541.0
38220,LP,glpspallickal@gmail.com,4734288756.0
16440,LP,ksmlps16440@gmail.com,9497891152.0
45222,LP,midayikunnamlps@gmail.com,4829234318.0
47543,LP,alpsnanmindaw@gmail.com,9446782016.0
13305,LP,chembilodecentrallps@gmail.com,7012783445.0
13632,LP,school13632@gmail.com,8547325936.0
30335,LP,alpsmadupatty@gmail.com,
29356,LP,plpsvettimattom@gmail.com,4862276751.0
16512,LP,kannamkulamalps@gmail.com,4962601551.0
35328,LP,35328ampalappuzha@gmail.com,9446117206.0
33431,LP,mdlpsputhuppally@gmail.com,9446820673.0
22209,LP,alpschazhur@gmail.com,22274961.0
11448,LP,11448cheroor@gmail.com,4994208090.0
34316,LP,glpsulavaipu1@gmail.com,2522033.0
21625,LP,olavakoden@gmail.com,4912552254.0
35417,LP,35417haripad@gmail.com,9495291420.0
11424,LP,gmlpsthalangara@gmail.com,9497603174.0
22206,LP,ghslpsperingottukara@gmail.com,4872270883.0
17401,LP,annasseryglps@gmail.com,4952850500.0
13933,LP,vengayilkanayialps@gmail.com,4985279930.0
30435,LP,glpschottupara@gmail.com,4869223250.0
47411,LP,gmlpschoolked@gmail.com,4952282800.0
47537,LP,glpschooloravil@gmail.com,9495720427.0
37326,LP,ealpsothera18@gmail.com,9400617072.0
36247,LP,mtlps2015@gmail.com,4792322323.0
11231,LP,vorkadykapiri@gmail.com,4998203320.0
33218,LP,cmslps.arpookara@gmail.com,9744566100.0
26508,LP,rvulpscherai@gmail.com,4842416700.0
17436,LP,puthiyanirathamlps@gmail.com,9946632920.0
16840,LP,tbjbschool@gmail.com,9846505820.0
13638,LP,school13638@gmail.com,7907147588.0
47326,LP,sslpskoodaranhi@gmail.com,8547100286.0
38238,LP,glpschoorakodu@gmail.com,4734211578.0
14831,LP,jyothivarakkoth@gmail.com,4902433444.0
23232,LP,hmlpsthirumudikkunnu@gmail.com,9495107226.0
35220,LP,35220edlps@gmail.com,9497633733.0
24611,LP,glps.tvmala@gmail.com,4884283892.0
33226,LP,hm33226@gmail.com,8281583790.0
26522,LP,skvalpsnarakal@gmail.com,4842499623.0
47515,LP,balabodhnialps1932@gmail.com,9778106317.0
20430,LP,alpsmkurissi@gmail.com,9847607264.0
47328,LP,mamlpsvthode19@gmail.com,4952255223.0
30417,LP,glpsmurinjapuzha@gmail.com,4869288536.0
16539,LP,purakkadnlps@gmail.com,9946001244.0
27376,LP,fathimalpsk@gmail.com,4852815118.0
31415,LP,hmst.josephlpskadaplamattom@gmail.com,482251765.0
17229,LP,srkmlps@gmail.com,
37331,LP,ealpspularicadu37331@gmail.com,9961538126.0
29421,LP,slpspottenkad@gmail.com,4865266075.0
12401,LP,glpschennadukkam@gmail.com,9744038734.0
24637,LP,vlpsmnnr@gmail.com,4884286035.0
38249,LP,karuvattalpsadur@gmail.com,4734220201.0
24315,LP,eslpkandanassery@gmail.com,8943301211.0
30286,LP,stmaryslpsnankuthotty@gmail.com,7025753246.0
38315,LP,msclpsthumpamon@gmail.com,9947757174.0
23330,LP,glpsnadavaramba@gmail.com,4802833220.0
24657,LP,clarehome001@gmail.com,
16509,LP,cheruvannur101wlps@gmail.com,9745810802.0
36254,LP,36254alappuzha@gmail.com,
37405,LP,lakalps2@gmail.com,4682319091.0
31523,LP,sglpsmutholy@gmail.com,9400284104.0
45322,LP,stagneslpsmuttuchira@gmail.com,4829282758.0
35402,LP,35402haripad@gmail.com,4792419047.0
36204,LP,glpskarazhmaeast@gmail.com,4792320305.0
22419,LP,straphealsclps@gmail.com,2351616.0
30313,LP,glpsdevikulam@gmail.com,4865264272.0
14314,LP,kadirurmlp2012@gmail.com,9846048180.0
33373,LP,stmaryslpsveroor@gmail.com,4812726200.0
21503,LP,glpskaripodeadichira@gmail.com,4923215325.0
30217,LP,glpskarikkinmedu1999@gmail.com,9747621138.0
17331,LP,kovuralps@gmail.com,9605558201.0
16513,LP,kayaladalps@gmail.com,4962676190.0
20306,LP,kulikkiliyadglp@gmail.com,
37223,LP,mdlpsmannamthottuvazhy@gmail.com,9447034637.0
21724,LP,svmalps@gmail.com,4912833532.0
16445,LP,headmastervatayamnorthlpschool@gmail.com,4962588370.0
27368,LP,lflpsoonnukal2014@gmail.com,4852856847.0
13323,LP,macherimlps@gmail.com,9567187819.0
13164,LP,mavilayinorth@gmail.com,9496596119.0
36229,LP,36229alappuzha@gmail.com,9447565113.0
16649,LP,chelakkadlps@gmail.com,4963197171.0
35208,LP,35208gjbspolabhagom@gmail.com,9400441827.0
14303,LP,arangettuparambasouthlp@gmail.com,9497419519.0
14522,LP,gdslpschool2012@gmail.com,8281175180.0
13410,LP,clps9666@gmail.com,4602259666.0
31313,LP,stantonyslpspaduva@gmail.com,4812547443.0
12223,LP,12223udmaislamia@gmail.com,4672236165.0
14607,LP,chittariparambalps@gmail.com,9605162747.0
12562,LP,12562beericheri@gmail.com,4672214151.0
33341,LP,cmslpskadamury619@gmail.com,4812460940.0
23404,LP,sslpsvpthuruth@gmail.com,9496220901.0
36222,LP,36222glpstkranorth@gmail.com,9446080322.0
13177,LP,thottadanorthlps@gmail.com,4972836384.0
36439,LP,pullukulangaralpslps@gmail.com,4792431132.0
38307,LP,glpgsthattayil@gmail.com,9605244525.0
20346,LP,srjalps013@gmail.com,4662260528.0
14338,LP,hmmundolilp@gmail.com,4902306650.0
14548,LP,vijnanodayamlps@gmail.com,4902464423.0
38716,LP,glpslakkoor@gmail.com,9496267979.0
23419,LP,gmlpsamandoor@gmail.com,9497024652.0
16606,LP,glps16606@gmail.com,9495670684.0
25440,LP,stmaryslpsthuravoor@gmail.com,9048741275.0
11338,LP,glpsparappat@gmail.com,4994270065.0
16801,LP,arakkiladlps@gmail.com,9061480149.0
14347,LP,14347school@gmail.com,490230181.0
30208,LP,smlpschempakappara@gmail.com,4868210010.0
14229,LP,tmjbsmelur@gmail.com,9447412961.0
21543,LP,01alpsmalayampallam@gmail.com,
21415,LP,vbsvilayannur@gmail.com,9605122844.0
35401,LP,35401haripad@gmail.com,8547271749.0
21717,LP,alpskpadam@gmail.com,9446533671.0
38211,LP,scvlpskodumon@gmail.com,280840.0
38528,LP,pullampallymtlps@gmail.com,
33413,LP,cmslpschannanikkadu@gmail.com,4812330902.0
37534,LP,littlefloweremlps@gmail.com,7306507803.0
25623,LP,staugustinlps@gmail.com,4842683102.0
23328,LP,cmslpsirinjalakuda@gmail.com,9645288406.0
13524,LP,www.gwlpsezhome@gmail.com,4972872177.0
30525,LP,imslpsanakkara@gmail.com,4868283792.0
35416,LP,35416haripad@gmail.com,9048129906.0
20529,LP,amlpskavukkode@gmail.com,4662255945.0
13417,LP,kulinhadevivilasamlps28@gmail.com,4602259401.0
35430,LP,35430haripad@gmail.com,9495133483.0
11483,LP,cralpsbepu@gmail.com,4994251510.0
14405,LP,champadnorthlps@gmail.com,4902316180.0
28412,LP,meslpspunnamattom28412@gmail.com,9744763123.0
23424,LP,stgeorgepanangad@gmail.com,9446240450.0
14819,LP,elappeedikalps@gmail.com,9847989425.0
14221,LP,palayadeastjbs@gmail.com,8086719293.0
21505,LP,glpsmoochamkundu@gmail.com,4923277210.0
26286,LP,stantnys@gmail.com,4842395105.0
45211,LP,glpsvaikomtown@gmail.com,9495787673.0
34321,LP,34321thuravoor@gmail.com,4782562113.0
28516,LP,lpsm1904@gmai.com,4842748897.0
14645,LP,naravoorsouthlpschool@gmail.com,4902367310.0
38622,LP,msclps38622@gmail.com,9656784081.0
25606,LP,glpskadayiruppu@gmail.com,4842766326.0
37502,LP,glpskallooppara@gmail.com,9446287111.0
23225,LP,gwlpspulipparakunnu123@gmail.com,4802724469.0
29315,LP,nssglpsmanakkad@gmail.com,4862221649.0
13186,LP,chaladevivilasamlpschool@gmail.com,9995523722.0
24620,LP,lflpschelakkara@gmail.com,4884254302.0
22602,LP,gwlpsanjur@gmail.com,4872211599.0
16818,LP,lpschoolkottakadapuram@gmail.com,9446288418.0
47446,LP,eravannuramlps@gmail.com,4952247473.0
37322,LP,mulackalolymtlps14@gmail.com,9846674349.0
32411,LP,glpskangazha@gmail.com,9946466142.0
14340,LP,poyanadmapilalps@gmail.com,9446166830.0
24368,LP,alhayathenglishschool@gmail.com,4885284426.0
32436,LP,gvtlps4@gmail.com,4812498859.0
14713,LP,mmikallayilps@gmail.com,9746408330.0
25216,LP,st.francislps25216@gmail.com,4842632088.0
32214,LP,lpskaipally@gmail.com,4822299261.0
28402,LP,glpskayanad28402@gmail.com,9947395397.0
24533,LP,amlpschni@gmail.com,9567770984.0
